audience_freshness,poster_url,rt_audience_score,rt_freshness,rt_score,2015_inflation,adjusted,genres,genre_1,genre_2,genre_3,imdb_rating,length,rank_in_year,rating,release_date,studio,title,worldwide_gross,year
92,http://resizing.flixster.com/2SJn5620RR5xcQFVBX5e5iEKTSA=/180x255/dkpu1ddg7pbsk.cloudfront.net/movie/10/85/76/10857662_ori.jpg,3.9,98,9.1,3.1497,292970147.63,"Thriller
Drama",Thriller,Drama,,8,138,4,R,9-Apr-76,Warner Bros. Pictures,All the President's Men,70600000.00,1976
100,http://d3biamo577v4eu.cloudfront.net/static/images/redesign/poster_default.gif,1.7,0,0,3.1497,231139337.43,"Family
Documentary",Family,Documentary,,4.6,99,6,G,11-Feb-77,Sunn Classic Pictures,In Search of Noah's Ark,55700000.00,1976
30,http://resizing.flixster.com/FsOcGM5YUSUTGFjr1eTEz7au_3A=/180x256/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/36/10933607_ori.jpg,2.8,46,4.7,3.1497,218335151.83,"Horror
Fantasy
Adventure",Horror,Fantasy,Adventure,5.8,134,7,PG,17-Dec-76,Paramount Pictures,King Kong,52614445.00,1976
71,http://resizing.flixster.com/7PKqPlaHLc9p9bSbI6_cnj8cLaA=/100x137/dkpu1ddg7pbsk.cloudfront.net/movie/10/84/95/10849574_ori.jpg,3.6,54,5.9,3.1497,179350846.75,"History
Drama
Action",History,Drama,Action,6.7,132,10,PG,18-Jun-76,Universal Studios / Cinema International Corporation,Midway,43220000.00,1976
68,http://resizing.flixster.com/yRnpvBZYk8JvEr_yK_9EuaHNjkM=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/10/89/83/10898396_ori.jpg,3.2,92,8.3,3.1497,486492894.10,"Sport
Drama",Sport,Drama,,8.1,119,1,PG,3-Dec-76,United Artists Pictures,Rocky,117235147.00,1976
72,http://resizing.flixster.com/5wb745LD70y5VSZoZJow6R11ePY=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/47/11164765_ori.jpg,3.4,88,6.5,3.1497,211963752.42,"Crime
Comedy
Action",Crime,Comedy,Action,6.9,114,8,PG,3-Dec-76,20th Century-Fox Film Corporation,Silver Streak,51079064.00,1976
59,http://resizing.flixster.com/ua3FRdHJgqH5Oh3mmxDrPA33HeA=/180x256/dkpu1ddg7pbsk.cloudfront.net/movie/27/65/276594_ori.jpg,3.4,78,6.3,3.1497,191866398.66,"Thriller
Crime
Action",Thriller,Crime,Action,6.8,96,9,R,22-Dec-76,Warner Bros. Pictures,The Enforcer,46236000.00,1976
80,http://resizing.flixster.com/wEkCkxtzp2FgvifjB9nHs3C_oPE=/180x254/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/48/10934824_ori.jpg,3.5,86,7.1,3.1497,252813235.76,"Mystery
Horror
Drama",Mystery,Horror,Drama,7.6,111,5,R,25-Jun-76,20th Century Fox Film Corporation,The Omen,60922980.00,1976
75,http://d3biamo577v4eu.cloudfront.net/static/images/redesign/poster_default.gif,4,0,0,3.1497,359365648.51,"History
Documentary",History,Documentary,,7,27,2,G,19-Jun-81,National Air and Space Museum,To Fly!,86600000.00,1976
60,http://resizing.flixster.com/bce5GdSlskSOZWtAjqDcUkWFGnI=/110x151/dkpu1ddg7pbsk.cloudfront.net/movie/10/85/48/10854843_ori.jpg,3.6,0,0,3.3888,153609014.87,Drama,Drama,,,6,88,9,PG,29-Apr-75,Columbia Pictures,"Aloha, Bobby and Rose",35000000.00,1975
90,http://resizing.flixster.com/nYzl8e218r1L6EjAekopsLaYQ98=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/63/11176318_ori.jpg,4,97,8.5,3.3888,219441449.81,"Drama
Crime",Drama,Crime,,8.1,125,4,R,21-Sep-75,Warner Bros.,Dog Day Afternoon,50000000.00,1975
56,http://resizing.flixster.com/OX-CmI8fMaWHQqEIswF9kx2QVEA=/180x261/dkpu1ddg7pbsk.cloudfront.net/movie/10/88/03/10880352_ori.jpg,3.2,38,4.6,3.3888,171164330.86,"Musical
Drama
Comedy",Musical,Drama,Comedy,6.4,136,7,PG,15-Mar-75,Columbia Pictures,Funny Lady,39000000.00,1975
53,http://resizing.flixster.com/J85B30Wmahzrgw0BmQaNVKczHy8=/180x262/dkpu1ddg7pbsk.cloudfront.net/movie/27/21/272120_ori.jpg,3.2,63,6.2,3.3888,216842095.62,"Romance
Drama",Romance,Drama,,6.3,109,5,R,13-Mar-75,Columbia Pictures,Shampoo,49407734.00,1975
60,http://resizing.flixster.com/XFNfAAKeokqanZJOBMWXcb0SnUQ=/180x259/dkpu1ddg7pbsk.cloudfront.net/movie/25/12/251202_ori.jpg,3.2,56,6.2,3.3888,161741515.00,"Western
Family
Comedy",Western,Family,Comedy,6.2,100,8,G,1-Jul-75,Walt Disney Productions,The Apple Dumpling Gang,36853000.00,1975
77,http://resizing.flixster.com/V6M1TKucdKIV1pTF3OKSOiakRsA=/110x150/dkpu1ddg7pbsk.cloudfront.net/movie/10/88/23/10882353_ori.jpg,3.6,0,0,3.3888,152174306.67,"Drama
Western
War",Drama,Western,War,6.4,103,10,PG,20-Dec-75,Universal Pictures,The Other Side of the Mountain,34673100.00,1975
82,http://resizing.flixster.com/coMRFsl2YBbDwXYVs9z3FTDsPzc=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/10/87/22/10872257_ori.jpg,3.4,89,6.7,3.3888,183599406.33,"Mystery
Crime
Comedy",Mystery,Crime,Comedy,7.1,113,6,G,21-May-75,United Artists,The Return of the Pink Panther,41833347.00,1975
67,http://resizing.flixster.com/cyLfP1xi9FRaJZSBoQ-XLFojhiM=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/10/89/48/10894808_ori.jpg,3.2,74,6.8,0.3126,535885534.32,"Thriller
Sci-Fi
Drama",Thriller,Sci-Fi,Drama,6.7,106,7,PG-13,2-Aug-02,Touchstone,Signs,408247917.00,2002
